id,name,category,brand,weight,package_size,keywords,description,price,image_url
P0740,Шампунь питательный гладкость «GlowUp» 400мл,Косметика и гигиена,GlowUp,400,6,шампунь hair shampoo glowup гладкость,Гладкость шампунь питательный бренда GlowUp в категории косметика и гигиена.,238.91,https://example.com/p/P0740.jpg
P0741,Филе грудки индейки охлажденное «ProteinPro» 1000г,Мясо и птица,ProteinPro,1000,5,филе индейка turkey fillet proteinpro охлажденное,Охлажденное филе грудки индейки бренда ProteinPro в категории мясо и птица.,334.69,https://example.com/p/P0741.jpg
P0742,Макароны из твердых сортов спагетти «La Linea» 400г,Бакалея,La Linea,400,5,макароны паста durum pasta la linea спагетти,Спагетти макароны из твердых сортов бренда La Linea в категории бакалея.,199.49,https://example.com/p/P0742.jpg
P0743,Йогурт греческий черника «Mykonos» 900г,Молочные продукты,Mykonos,900,12,йогурт греческий greek mykonos черника,Черника йогурт греческий бренда Mykonos в категории молочные продукты.,213.99,https://example.com/p/P0743.jpg
P0744,Пюре фруктовое тыква «FruitGo» 120г,Детские товары,FruitGo,120,24,пюре детское puree fruitgo тыква,Тыква пюре фруктовое бренда FruitGo в категории детские товары.,42.44,https://example.com/p/P0744.jpg
P0745,Шоколад премиальный 70% «Nordic Choco» 80г,Кондитерские изделия,Nordic Choco,80,3,шоколад bon paris chocolate nordic choco 70%,70% шоколад премиальный бренда Nordic Choco в категории кондитерские изделия.,325.09,https://example.com/p/P0745.jpg
P0746,Филе грудки индейки охлажденное «ProteinPro» 5кг,Мясо и птица,ProteinPro,5,5,филе индейка turkey fillet proteinpro охлажденное,Охлажденное филе грудки индейки бренда ProteinPro в категории мясо и птица.,340.51,https://example.com/p/P0746.jpg
P0747,Средство для мытья посуды эко «Clean&Shine» 450мл,Бытовая химия,Clean&Shine,450,6,моющее посуд dish посудомойка clean&shine эко,Эко средство для мытья посуды бренда Clean&Shine в категории бытовая химия.,143.92,https://example.com/p/P0747.jpg
P0748,Корм для собак гипоаллергенный medium «NordPet» 800г,Зоотовары,NordPet,800,4,корм собак dog food hypo nordpet medium,Medium корм для собак гипоаллергенный бренда NordPet в категории зоотовары.,3993.62,https://example.com/p/P0748.jpg
P0749,Филе грудки индейки в маринаде «Золотая птица» 5кг,Мясо и птица,Золотая птица,5,1,филе индейка turkey fillet золотая птица вмаринаде,В маринаде филе грудки индейки бренда Золотая птица в категории мясо и птица.,491.89,https://example.com/p/P0749.jpg
P0750,Кофе в зёрнах specialty «Arabica 24» 250г,Кофе и чай,Arabica 24,250,4,кофе зерновой coffee beans arabica 24 specialty,Specialty кофе в зёрнах бренда Arabica 24 в категории кофе и чай.,2796.22,https://example.com/p/P0750.jpg
P0751,Сыр гауда для сендвичей «Nordic Cheese» 2кг,Сыры,Nordic Cheese,2,2,сыр гауда gouda nordic cheese длясендвичей,Для сендвичей сыр гауда бренда Nordic Cheese в категории сыры.,2191.60,https://example.com/p/P0751.jpg
P0752,Стейк лосося охлажденный «AquaChef» 400г,Рыба и морепродукты,AquaChef,400,5,лосось стейк salmon aquachef охлажденный,Охлажденный стейк лосося бренда AquaChef в категории рыба и морепродукты.,3362.93,https://example.com/p/P0752.jpg
P0753,Пюре фруктовое без сахара «Фрутти» 100г,Детские товары,Фрутти,100,1,пюре детское puree фрутти безсахара,Без сахара пюре фруктовое бренда Фрутти в категории детские товары.,111.26,https://example.com/p/P0753.jpg
P0754,Крем для рук витамин Е «Herbal Line» 100мл,Косметика и гигиена,Herbal Line,100,1,крем для рук hand cream herbal line витамине,Витамин е крем для рук бренда Herbal Line в категории косметика и гигиена.,211.45,https://example.com/p/P0754.jpg
P0755,Мармелад жевательный sour «Happy Llama» 150г,Кондитерские изделия,Happy Llama,150,12,мармелад bon paris gummies happy llama sour,Sour мармелад жевательный бренда Happy Llama в категории кондитерские изделия.,146.65,https://example.com/p/P0755.jpg
P0756,Адаптер USB-C 65W «VoltEdge» 1шт,Электроника,VoltEdge,1,2,adapter usb c type-c зарядное voltedge 65w,65w адаптер usb-c бренда VoltEdge в категории электроника.,1158.32,https://example.com/p/P0756.jpg
P0757,Пюре фруктовое злаки «Фрутти» 90г,Детские товары,Фрутти,90,12,пюре детское puree фрутти злаки,Злаки пюре фруктовое бренда Фрутти в категории детские товары.,120.16,https://example.com/p/P0757.jpg
P0758,Масло оливковое для жарки «ChefPro» 250мл,Бакалея,ChefPro,250,4,масло оливковое olive oil chefpro дляжарки,Для жарки масло оливковое бренда ChefPro в категории бакалея.,1302.38,https://example.com/p/P0758.jpg
P0759,Вино игристое riesling mosel «Rieslinghaus» 1500мл,Алкоголь,Rieslinghaus,1500,1,вино prosecco riesling premium rieslinghaus rieslingmosel,Riesling mosel вино игристое бренда Rieslinghaus в категории алкоголь.,3281.99,https://example.com/p/P0759.jpg
P0760,Адаптер USB-C 65W «HyperPort» 1шт,Электроника,HyperPort,1,2,adapter usb c type-c зарядное hyperport 65w,65w адаптер usb-c бренда HyperPort в категории электроника.,3329.38,https://example.com/p/P0760.jpg
P0761,Стейк лосося шоковая заморозка «BlueWave» 600г,Рыба и морепродукты,BlueWave,600,5,лосось стейк salmon bluewave шоковаязаморозка,Шоковая заморозка стейк лосося бренда BlueWave в категории рыба и морепродукты.,3116.82,https://example.com/p/P0761.jpg
P0762,Масло сливочное традиционное 82% «Teos» 1кг,Молочные продукты,Teos,1,2,масло сливочное butter teos традиционное82%,Традиционное 82% масло сливочное бренда Teos в категории молочные продукты.,557.30,https://example.com/p/P0762.jpg
P0763,Минеральная вода негазированная «Samokat Springs» 500мл,Напитки,Samokat Springs,500,12,вода минеральная sanpellegrino sparkling samokat springs негазированная,Негазированная минеральная вода бренда Samokat Springs в категории напитки.,320.42,https://example.com/p/P0763.jpg
P0764,Овощи замороженные для супа «NordHarvest» 450г,Заморозка,NordHarvest,450,5,замороженные овощи frozen veggies nordharvest длясупа,Для супа овощи замороженные бренда NordHarvest в категории заморозка.,206.79,https://example.com/p/P0764.jpg
P0765,Овощи замороженные брокколи «FreshFreezer» 400г,Заморозка,FreshFreezer,400,5,замороженные овощи frozen veggies freshfreezer брокколи,Брокколи овощи замороженные бренда FreshFreezer в категории заморозка.,331.01,https://example.com/p/P0765.jpg
P0766,Творог зерненый классический «Alpine Meadow» 500г,Молочные продукты,Alpine Meadow,500,6,творог зерненый cottage cheese alpine meadow классический,Классический творог зерненый бренда Alpine Meadow в категории молочные продукты.,199.37,https://example.com/p/P0766.jpg
P0767,Мороженое пломбир клубника «CreamLab» 90г,Мороженое,CreamLab,90,4,мороженое ice cream пломбир creamlab клубника,Клубника мороженое пломбир бренда CreamLab в категории мороженое.,216.96,https://example.com/p/P0767.jpg
P0768,Адаптер USB-C travel «VoltEdge» 1шт,Электроника,VoltEdge,1,1,adapter usb c type-c зарядное voltedge travel,Travel адаптер usb-c бренда VoltEdge в категории электроника.,1488.77,https://example.com/p/P0768.jpg
P0769,Стейк лосося шоковая заморозка «AquaChef» 600г,Рыба и морепродукты,AquaChef,600,2,лосось стейк salmon aquachef шоковаязаморозка,Шоковая заморозка стейк лосося бренда AquaChef в категории рыба и морепродукты.,1749.57,https://example.com/p/P0769.jpg
P0770,Полотенца бумажные mega roll «Clean&Go» 2шт,Хозяйственные товары,Clean&Go,2,3,бумажные полотенца paper towels clean&go megaroll,Mega roll полотенца бумажные бренда Clean&Go в категории хозяйственные товары.,136.72,https://example.com/p/P0770.jpg
P0771,Полотенца бумажные кухонные «MaxiRoll» 2шт,Хозяйственные товары,MaxiRoll,2,1,бумажные полотенца paper towels maxiroll кухонные,Кухонные полотенца бумажные бренда MaxiRoll в категории хозяйственные товары.,147.09,https://example.com/p/P0771.jpg
P0772,Корм для кошек сухой adult «NordPet» 400г,Зоотовары,NordPet,400,1,корм кошек cat food adult nordpet,Adult корм для кошек сухой бренда NordPet в категории зоотовары.,3996.27,https://example.com/p/P0772.jpg
P0773,Минеральная вода сильногазированная «Samokat Springs» 1л,Напитки,Samokat Springs,1,6,вода минеральная sanpellegrino sparkling samokat springs сильногазированная,Сильногазированная минеральная вода бренда Samokat Springs в категории напитки.,215.97,https://example.com/p/P0773.jpg
P0774,Молоко ультрапастеризованное 1% «Домашний запас» 900мл,Молочные продукты,Домашний запас,900,6,молоко ультрапастеризованное milk домашний запас 1%,1% молоко ультрапастеризованное бренда Домашний запас в категории молочные продукты.,142.78,https://example.com/p/P0774.jpg
P0775,Пюре фруктовое злаки «Organic Kid» 120г,Детские товары,Organic Kid,120,24,пюре детское puree organic kid злаки,Злаки пюре фруктовое бренда Organic Kid в категории детские товары.,105.17,https://example.com/p/P0775.jpg
P0776,Корм для собак гипоаллергенный large «DogForce» 800г,Зоотовары,DogForce,800,2,корм собак dog food hypo dogforce large,Large корм для собак гипоаллергенный бренда DogForce в категории зоотовары.,1355.35,https://example.com/p/P0776.jpg
P0777,Мороженое пломбир ваниль «SweetDay» 80г,Мороженое,SweetDay,80,1,мороженое ice cream пломбир sweetday ваниль,Ваниль мороженое пломбир бренда SweetDay в категории мороженое.,214.06,https://example.com/p/P0777.jpg
P0778,Гель для душа увлажняющий «AquaVera» 500мл,Косметика и гигиена,AquaVera,500,6,гель душ body wash aquavera увлажняющий,Увлажняющий гель для душа бренда AquaVera в категории косметика и гигиена.,238.53,https://example.com/p/P0778.jpg
P0779,Корм для собак гипоаллергенный large «DogForce» 5кг,Зоотовары,DogForce,5,1,корм собак dog food hypo dogforce large,Large корм для собак гипоаллергенный бренда DogForce в категории зоотовары.,1346.59,https://example.com/p/P0779.jpg
P0780,Сыр чеддер mature «Cheddar Club» 400г,Сыры,Cheddar Club,400,2,сыр чеддер cheddar 5kg cheddar club mature,Mature сыр чеддер бренда Cheddar Club в категории сыры.,1837.18,https://example.com/p/P0780.jpg
P0781,Перчатки одноразовые нитрил «CleanLab» 200шт,Хозяйственные товары,CleanLab,200,2,перчатки одноразовые gloves cleanlab нитрил,Нитрил перчатки одноразовые бренда CleanLab в категории хозяйственные товары.,548.93,https://example.com/p/P0781.jpg
P0782,Средство для мытья посуды professional «Crystal Drop» 450мл,Бытовая химия,Crystal Drop,450,6,моющее посуд dish посудомойка crystal drop professional,Professional средство для мытья посуды бренда Crystal Drop в категории бытовая химия.,151.41,https://example.com/p/P0782.jpg
P0783,Корм для собак гипоаллергенный grain free «DogForce» 5кг,Зоотовары,DogForce,5,1,корм собак dog food hypo dogforce grainfree,Grain free корм для собак гипоаллергенный бренда DogForce в категории зоотовары.,2033.99,https://example.com/p/P0783.jpg
P0784,Овощи замороженные овощная смесь «FreshFreezer» 450г,Заморозка,FreshFreezer,450,5,замороженные овощи frozen veggies freshfreezer овощнаясмесь,Овощная смесь овощи замороженные бренда FreshFreezer в категории заморозка.,185.00,https://example.com/p/P0784.jpg
P0785,Минеральная вода citrus «Arctic Light» 1.5л,Напитки,Arctic Light,1.5,12,вода минеральная sanpellegrino sparkling arctic light citrus,Citrus минеральная вода бренда Arctic Light в категории напитки.,97.89,https://example.com/p/P0785.jpg
P0786,Кофе капсулы lungo «Caffitaly» 20капс.,Кофе и чай,Caffitaly,20,4,кофе капсулы capsules caffitaly lungo,Lungo кофе капсулы бренда Caffitaly в категории кофе и чай.,1447.70,https://example.com/p/P0786.jpg
P0787,Витаминный комплекс kids «DailyVits» 90табл.,Аптека,DailyVits,90,4,витамины комплекс supplement dailyvits kids,Kids витаминный комплекс бренда DailyVits в категории аптека.,1666.55,https://example.com/p/P0787.jpg
P0788,Стиральный порошок professional «SoftClean» 400г,Бытовая химия,SoftClean,400,2,стирка порошок detergent softclean professional,Professional стиральный порошок бренда SoftClean в категории бытовая химия.,1619.16,https://example.com/p/P0788.jpg
P0789,Минеральная вода citrus «San Pellegrino» 1.5л,Напитки,San Pellegrino,1.5,6,вода минеральная sanpellegrino sparkling san pellegrino citrus,Citrus минеральная вода бренда San Pellegrino в категории напитки.,213.35,https://example.com/p/P0789.jpg
P0790,Батарейки AA rechargeable «EnergyGo» 2шт,Хозяйственные товары,EnergyGo,2,1,батарейки aa lr6 energygo rechargeable,Rechargeable батарейки aa бренда EnergyGo в категории хозяйственные товары.,181.12,https://example.com/p/P0790.jpg
P0791,Салфетки влажные антибактериальные «PureLine» 40шт,Косметика и гигиена,PureLine,40,6,салфетки влажные wipes pureline антибактериальные,Антибактериальные салфетки влажные бренда PureLine в категории косметика и гигиена.,55.29,https://example.com/p/P0791.jpg
P0792,Масло оливковое Classico «Gusto» 750мл,Бакалея,Gusto,750,1,масло оливковое olive oil gusto classico,Classico масло оливковое бренда Gusto в категории бакалея.,2784.48,https://example.com/p/P0792.jpg
P0793,Джин премиальный citrus «Volt Spirit» 500мл,Алкоголь,Volt Spirit,500,1,джин gin garage grapefruit volt spirit citrus,Citrus джин премиальный бренда Volt Spirit в категории алкоголь.,1416.02,https://example.com/p/P0793.jpg
P0794,Салфетки влажные аромат лаванды «Clean&Care» 40шт,Косметика и гигиена,Clean&Care,40,6,салфетки влажные wipes clean&care ароматлаванды,Аромат лаванды салфетки влажные бренда Clean&Care в категории косметика и гигиена.,210.79,https://example.com/p/P0794.jpg
P0795,Чай листовой чёрный «Ahmad» 250г,Кофе и чай,Ahmad,250,6,чай листовой tea xfq ahmad чёрный,Чёрный чай листовой бренда Ahmad в категории кофе и чай.,433.56,https://example.com/p/P0795.jpg
P0796,Стиральный порошок белое «EcoSphere» 3000мл,Бытовая химия,EcoSphere,3000,1,стирка порошок detergent ecosphere белое,Белое стиральный порошок бренда EcoSphere в категории бытовая химия.,1213.88,https://example.com/p/P0796.jpg
P0797,Корм для собак гипоаллергенный salmon «Happy Tail» 800г,Зоотовары,Happy Tail,800,2,корм собак dog food hypo happy tail salmon,Salmon корм для собак гипоаллергенный бренда Happy Tail в категории зоотовары.,2587.69,https://example.com/p/P0797.jpg
P0798,Йогурт греческий protein «Teos» 140г,Молочные продукты,Teos,140,12,йогурт греческий greek teos protein,Protein йогурт греческий бренда Teos в категории молочные продукты.,144.61,https://example.com/p/P0798.jpg
P0799,Салфетки влажные антибактериальные «Clean&Care» 60шт,Косметика и гигиена,Clean&Care,60,3,салфетки влажные wipes clean&care антибактериальные,Антибактериальные салфетки влажные бренда Clean&Care в категории косметика и гигиена.,262.14,https://example.com/p/P0799.jpg
P0800,Фольга алюминиевая professional «EcoWrap» 1шт,Хозяйственные товары,EcoWrap,1,3,фольга aluminium foil ecowrap professional,Professional фольга алюминиевая бренда EcoWrap в категории хозяйственные товары.,251.29,https://example.com/p/P0800.jpg
P0801,Творог зерненый с пикантной солью «Nordic Farm» 200г,Молочные продукты,Nordic Farm,200,6,творог зерненый cottage cheese nordic farm спикантнойсолью,С пикантной солью творог зерненый бренда Nordic Farm в категории молочные продукты.,214.65,https://example.com/p/P0801.jpg
P0802,Кофе в зёрнах ethiopia «BaristaPro» 500г,Кофе и чай,BaristaPro,500,2,кофе зерновой coffee beans baristapro ethiopia,Ethiopia кофе в зёрнах бренда BaristaPro в категории кофе и чай.,450.04,https://example.com/p/P0802.jpg
P0803,Сыр чеддер HoReCa 5кг «Britmilk» 400г,Сыры,Britmilk,400,2,сыр чеддер cheddar 5kg britmilk horeca5кг,Horeca 5кг сыр чеддер бренда Britmilk в категории сыры.,2495.00,https://example.com/p/P0803.jpg
P0804,Рыба минтай блок филе «HoReCaFish» 5кг,Заморозка,HoReCaFish,5,1,рыба минтай block horecafish филе,Филе рыба минтай блок бренда HoReCaFish в категории заморозка.,2952.19,https://example.com/p/P0804.jpg
P0805,Масло оливковое для жарки «ChefPro» 1000мл,Бакалея,ChefPro,1000,4,масло оливковое olive oil chefpro дляжарки,Для жарки масло оливковое бренда ChefPro в категории бакалея.,1459.51,https://example.com/p/P0805.jpg
P0806,Фольга алюминиевая прочная «DailyFix» 1шт,Хозяйственные товары,DailyFix,1,1,фольга aluminium foil dailyfix прочная,Прочная фольга алюминиевая бренда DailyFix в категории хозяйственные товары.,129.26,https://example.com/p/P0806.jpg
P0807,Рыба минтай блок без глазури «Polar Sea» 10кг,Заморозка,Polar Sea,10,1,рыба минтай block polar sea безглазури,Без глазури рыба минтай блок бренда Polar Sea в категории заморозка.,1774.74,https://example.com/p/P0807.jpg
P0808,Кофе в зёрнах medium roast «Ristretto Lab» 200г,Кофе и чай,Ristretto Lab,200,4,кофе зерновой coffee beans ristretto lab mediumroast,Medium roast кофе в зёрнах бренда Ristretto Lab в категории кофе и чай.,2234.60,https://example.com/p/P0808.jpg
P0809,Масло сливочное безлактозное «Teos» 1кг,Молочные продукты,Teos,1,4,масло сливочное butter teos безлактозное,Безлактозное масло сливочное бренда Teos в категории молочные продукты.,753.02,https://example.com/p/P0809.jpg
P0810,Подгузники детские для чувствительной кожи «PampKids» 60шт,Детские товары,PampKids,60,2,подгузники памперсы diapers pampkids длячувствительнойкожи,Для чувствительной кожи подгузники детские бренда PampKids в категории детские товары.,1189.79,https://example.com/p/P0810.jpg
P0811,Power Bank 10000mAh «VoltEdge» 1шт,Электроника,VoltEdge,1,1,power bank 20000 быстрая зарядка voltedge 10000mah,10000mah power bank бренда VoltEdge в категории электроника.,2506.62,https://example.com/p/P0811.jpg
P0812,Творог зерненый 5% «Village Craft» 200г,Молочные продукты,Village Craft,200,6,творог зерненый cottage cheese village craft 5%,5% творог зерненый бренда Village Craft в категории молочные продукты.,232.54,https://example.com/p/P0812.jpg
P0813,Power Bank 65W «HyperCell» 1шт,Электроника,HyperCell,1,1,power bank 20000 быстрая зарядка hypercell 65w,65w power bank бренда HyperCell в категории электроника.,3783.26,https://example.com/p/P0813.jpg
P0814,Кофе в зёрнах dark roast «BaristaPro» 1000г,Кофе и чай,BaristaPro,1000,4,кофе зерновой coffee beans baristapro darkroast,Dark roast кофе в зёрнах бренда BaristaPro в категории кофе и чай.,1785.31,https://example.com/p/P0814.jpg
P0815,Йогурт греческий персик «Blue Isles» 170г,Молочные продукты,Blue Isles,170,4,йогурт греческий greek blue isles персик,Персик йогурт греческий бренда Blue Isles в категории молочные продукты.,240.28,https://example.com/p/P0815.jpg
P0816,Салфетки влажные детские «BabySoft» 60шт,Косметика и гигиена,BabySoft,60,1,салфетки влажные wipes babysoft детские,Детские салфетки влажные бренда BabySoft в категории косметика и гигиена.,78.41,https://example.com/p/P0816.jpg
P0817,Гель для душа family pack «AquaVera» 400мл,Косметика и гигиена,AquaVera,400,6,гель душ body wash aquavera familypack,Family pack гель для душа бренда AquaVera в категории косметика и гигиена.,174.47,https://example.com/p/P0817.jpg
P0818,Творог зерненый органический «Белая ферма» 500г,Молочные продукты,Белая ферма,500,6,творог зерненый cottage cheese белая ферма органический,Органический творог зерненый бренда Белая ферма в категории молочные продукты.,258.08,https://example.com/p/P0818.jpg
P0819,Фиточай детокс «Orient Leaf» 40саше,Кофе и чай,Orient Leaf,40,4,фиточай herbal tea orient leaf детокс,Детокс фиточай бренда Orient Leaf в категории кофе и чай.,279.37,https://example.com/p/P0819.jpg
P0820,Лампа LED E14 «Luma» 4шт,Хозяйственные товары,Luma,4,6,лампа led e27 bulb luma e14,E14 лампа led бренда Luma в категории хозяйственные товары.,468.75,https://example.com/p/P0820.jpg
P0821,Джин премиальный citrus «Garage Barrel» 500мл,Алкоголь,Garage Barrel,500,1,джин gin garage grapefruit garage barrel citrus,Citrus джин премиальный бренда Garage Barrel в категории алкоголь.,1752.19,https://example.com/p/P0821.jpg
P0822,Сыр чеддер mild «Cheddar Club» 5кг,Сыры,Cheddar Club,5,1,сыр чеддер cheddar 5kg cheddar club mild,Mild сыр чеддер бренда Cheddar Club в категории сыры.,1328.16,https://example.com/p/P0822.jpg
P0823,Зубная паста отбеливающая «ProDent» 125мл,Косметика и гигиена,ProDent,125,3,зубная паста toothpaste prodent отбеливающая,Отбеливающая зубная паста бренда ProDent в категории косметика и гигиена.,155.58,https://example.com/p/P0823.jpg
P0824,Масло подсолнечное premium «Rosa» 500мл,Бакалея,Rosa,500,1,масло подсолнечное растительное sunflower 10л rosa premium,Premium масло подсолнечное бренда Rosa в категории бакалея.,1269.06,https://example.com/p/P0824.jpg
P0825,Пакеты для мусора прочные «DailyFix» 20шт,Хозяйственные товары,DailyFix,20,1,пакеты мусор trash bags dailyfix прочные,Прочные пакеты для мусора бренда DailyFix в категории хозяйственные товары.,135.26,https://example.com/p/P0825.jpg
P0826,Пакеты для мусора с завязками «DailyFix» 20шт,Хозяйственные товары,DailyFix,20,3,пакеты мусор trash bags dailyfix сзавязками,С завязками пакеты для мусора бренда DailyFix в категории хозяйственные товары.,89.56,https://example.com/p/P0826.jpg
P0827,Сыр чеддер HoReCa 5кг «ChefPro» 2.5кг,Сыры,ChefPro,2.5,4,сыр чеддер cheddar 5kg chefpro horeca5кг,Horeca 5кг сыр чеддер бренда ChefPro в категории сыры.,1215.86,https://example.com/p/P0827.jpg
P0828,Сахар-песок 1кг «SugarBox» 1000г,Бакалея,SugarBox,1000,5,сахар песок sugar sugarbox 1кг,1кг сахар-песок бренда SugarBox в категории бакалея.,154.41,https://example.com/p/P0828.jpg
P0829,Минеральная вода сильногазированная «Samokat Springs» 1.5л,Напитки,Samokat Springs,1.5,12,вода минеральная sanpellegrino sparkling samokat springs сильногазированная,Сильногазированная минеральная вода бренда Samokat Springs в категории напитки.,247.22,https://example.com/p/P0829.jpg
P0830,Газированный напиток zero sugar «Volt» 500мл,Напитки,Volt,500,24,газировка drink garage fresh volt zerosugar,Zero sugar газированный напиток бренда Volt в категории напитки.,194.27,https://example.com/p/P0830.jpg
P0831,Рыба минтай блок HoReCa «Polar Sea» 5кг,Заморозка,Polar Sea,5,1,рыба минтай block polar sea horeca,Horeca рыба минтай блок бренда Polar Sea в категории заморозка.,3780.74,https://example.com/p/P0831.jpg
P0832,Корм для кошек сухой lamb «CatCraft» 1500г,Зоотовары,CatCraft,1500,1,корм кошек cat food adult catcraft lamb,Lamb корм для кошек сухой бренда CatCraft в категории зоотовары.,657.80,https://example.com/p/P0832.jpg
P0833,Фиточай мята «HerbalMix» 80г,Кофе и чай,HerbalMix,80,4,фиточай herbal tea herbalmix мята,Мята фиточай бренда HerbalMix в категории кофе и чай.,97.25,https://example.com/p/P0833.jpg
P0834,Вино игристое rose «Rieslinghaus» 1500мл,Алкоголь,Rieslinghaus,1500,6,вино prosecco riesling premium rieslinghaus rose,Rose вино игристое бренда Rieslinghaus в категории алкоголь.,3769.93,https://example.com/p/P0834.jpg
P0835,Средство для мытья посуды эко «BioClean» 750мл,Бытовая химия,BioClean,750,1,моющее посуд dish посудомойка bioclean эко,Эко средство для мытья посуды бренда BioClean в категории бытовая химия.,282.60,https://example.com/p/P0835.jpg
P0836,Сыр чеддер mature «Orange Field» 400г,Сыры,Orange Field,400,1,сыр чеддер cheddar 5kg orange field mature,Mature сыр чеддер бренда Orange Field в категории сыры.,2479.79,https://example.com/p/P0836.jpg
P0837,Power Bank 65W «VoltEdge» 1шт,Электроника,VoltEdge,1,1,power bank 20000 быстрая зарядка voltedge 65w,65w power bank бренда VoltEdge в категории электроника.,4353.18,https://example.com/p/P0837.jpg
P0838,Лапша быстрого приготовления том ям «NoodleLab» 100г,Бакалея,NoodleLab,100,1,лапша инстант ramen noodlelab томям,Том ям лапша быстрого приготовления бренда NoodleLab в категории бакалея.,62.27,https://example.com/p/P0838.jpg
P0839,Чай листовой жасмин «Samokat» 250г,Кофе и чай,Samokat,250,6,чай листовой tea xfq samokat жасмин,Жасмин чай листовой бренда Samokat в категории кофе и чай.,195.30,https://example.com/p/P0839.jpg
P0840,Минеральная вода citrus «Aqua Pura» 500мл,Напитки,Aqua Pura,500,12,вода минеральная sanpellegrino sparkling aqua pura citrus,Citrus минеральная вода бренда Aqua Pura в категории напитки.,256.62,https://example.com/p/P0840.jpg
P0841,Мука пшеничная натуральная «Alfa Mill» 10кг,Бакалея,Alfa Mill,10,1,мука пшеничная flour alfa mill натуральная,Натуральная мука пшеничная бренда Alfa Mill в категории бакалея.,1984.57,https://example.com/p/P0841.jpg
P0842,Протеиновый батончик без сахара «SmartBar» 40г,Здоровое питание,SmartBar,40,1,батончик protein протеиновый smartbar безсахара,Без сахара протеиновый батончик бренда SmartBar в категории здоровое питание.,128.47,https://example.com/p/P0842.jpg
P0843,Пакеты для мусора 30л «DailyFix» 15шт,Хозяйственные товары,DailyFix,15,3,пакеты мусор trash bags dailyfix 30л,30л пакеты для мусора бренда DailyFix в категории хозяйственные товары.,284.76,https://example.com/p/P0843.jpg
P0844,Творог зерненый с пикантной солью «Белая ферма» 200г,Молочные продукты,Белая ферма,200,2,творог зерненый cottage cheese белая ферма спикантнойсолью,С пикантной солью творог зерненый бренда Белая ферма в категории молочные продукты.,189.53,https://example.com/p/P0844.jpg
P0845,Рыба минтай блок HoReCa «OceanBlock» 10кг,Заморозка,OceanBlock,10,1,рыба минтай block oceanblock horeca,Horeca рыба минтай блок бренда OceanBlock в категории заморозка.,3220.98,https://example.com/p/P0845.jpg
P0846,Лапша быстрого приготовления острая «StreetWok» 75г,Бакалея,StreetWok,75,24,лапша инстант ramen streetwok острая,Острая лапша быстрого приготовления бренда StreetWok в категории бакалея.,74.80,https://example.com/p/P0846.jpg
P0847,Сыр чеддер HoReCa 5кг «ChefPro» 2.5кг,Сыры,ChefPro,2.5,1,сыр чеддер cheddar 5kg chefpro horeca5кг,Horeca 5кг сыр чеддер бренда ChefPro в категории сыры.,708.53,https://example.com/p/P0847.jpg
P0848,Лампа LED теплый «Luma» 1шт,Хозяйственные товары,Luma,1,6,лампа led e27 bulb luma теплый,Теплый лампа led бренда Luma в категории хозяйственные товары.,640.28,https://example.com/p/P0848.jpg
P0849,Пакеты для мусора с завязками «StrongHold» 15шт,Хозяйственные товары,StrongHold,15,1,пакеты мусор trash bags stronghold сзавязками,С завязками пакеты для мусора бренда StrongHold в категории хозяйственные товары.,173.06,https://example.com/p/P0849.jpg
P0850,Полотенца бумажные эко «MaxiRoll» 6шт,Хозяйственные товары,MaxiRoll,6,3,бумажные полотенца paper towels maxiroll эко,Эко полотенца бумажные бренда MaxiRoll в категории хозяйственные товары.,285.11,https://example.com/p/P0850.jpg
P0851,Макароны из твердых сортов fusilli «Pasta Nova» 500г,Бакалея,Pasta Nova,500,10,макароны паста durum pasta pasta nova fusilli,Fusilli макароны из твердых сортов бренда Pasta Nova в категории бакалея.,511.28,https://example.com/p/P0851.jpg
P0852,Фиточай детокс «Orient Leaf» 40саше,Кофе и чай,Orient Leaf,40,1,фиточай herbal tea orient leaf детокс,Детокс фиточай бренда Orient Leaf в категории кофе и чай.,294.51,https://example.com/p/P0852.jpg
P0853,Зубная паста детская «ProDent» 75мл,Косметика и гигиена,ProDent,75,3,зубная паста toothpaste prodent детская,Детская зубная паста бренда ProDent в категории косметика и гигиена.,141.68,https://example.com/p/P0853.jpg
P0854,Мороженое пломбир без сахара «Gelato+» 90г,Мороженое,Gelato+,90,1,мороженое ice cream пломбир gelato+ безсахара,Без сахара мороженое пломбир бренда Gelato+ в категории мороженое.,333.24,https://example.com/p/P0854.jpg
P0855,Масло подсолнечное organic «ChefPro» 5000мл,Бакалея,ChefPro,5000,6,масло подсолнечное растительное sunflower 10л chefpro organic,Organic масло подсолнечное бренда ChefPro в категории бакалея.,892.32,https://example.com/p/P0855.jpg
P0856,Зубная паста детская «White Smile» 100мл,Косметика и гигиена,White Smile,100,3,зубная паста toothpaste white smile детская,Детская зубная паста бренда White Smile в категории косметика и гигиена.,99.95,https://example.com/p/P0856.jpg
P0857,Мука пшеничная натуральная «Деревенская» 25кг,Бакалея,Деревенская,25,10,мука пшеничная flour деревенская натуральная,Натуральная мука пшеничная бренда Деревенская в категории бакалея.,190.12,https://example.com/p/P0857.jpg
